Filename,Index,X Min [m],X Max [m],Contour Length [nm],Bending Length [pm],Stretch Modulus,Residual RMS [pN],Breaking Force [pN],Critical Loading Rate [N/s]
force-save-2023.03.06-15.21.56.968.jpk-force,0.0,8.3e-08,8e-07,1100.0,640.0,,7.4,30.0,3e-10
force-save-2023.03.06-15.08.01.598.jpk-force,2.0,3.3e-07,5.6e-07,789.9999999999999,110.0,,7.4,140.0,1.5e-09
force-save-2023.03.06-15.18.20.507.jpk-force,0.0,1.4e-10,5.5e-07,619.9999999999999,3400.0,,7.4,26.0,1e-09
force-save-2023.03.06-14.55.14.335.jpk-force,0.0,2.8e-08,2.7e-07,859.9999999999999,28.0,,7.3,88.0,6.2e-10
force-save-2023.03.06-15.01.08.579.jpk-force,0.0,9.6e-08,9.6e-07,1799.9999999999998,33.0,,7.3,180.0,6.1e-10
force-save-2023.03.06-14.50.32.005.jpk-force,4.0,1.4e-06,1.7e-06,2699.9999999999995,40.0,,7.3,250.00000000000003,6.9e-10
force-save-2023.03.06-15.21.29.431.jpk-force,3.0,1.2e-06,1.4e-06,2200.0,63.0,,7.3,150.0,4.9e-10
force-save-2023.03.06-15.16.37.395.jpk-force,0.0,4.9e-08,4.9e-07,809.9999999999999,92.0,,7.3,85.0,6.9e-10
force-save-2023.03.06-15.15.28.575.jpk-force,2.0,1.6e-06,1.9e-06,2500.0,260.0,,7.2,85.0,3.9e-10
force-save-2023.03.06-15.16.26.957.jpk-force,1.0,8.9e-08,3.7e-07,469.99999999999994,430.0,,7.2,58.0,1.5e-09
force-save-2023.03.06-14.56.16.362.jpk-force,1.0,8.1e-07,1.1e-06,1199.9999999999998,1100.0,,7.2,82.0,1.7e-09
force-save-2023.03.06-15.32.57.077.jpk-force,2.0,1e-06,2.1e-06,2600.0,120.0,,7.2,220.0,1.1e-09
force-save-2023.03.06-14.50.11.334.jpk-force,3.0,3.7e-07,3.8e-07,519.9999999999999,130.0,,7.1,120.0,2.2e-09
force-save-2023.03.06-14.50.32.005.jpk-force,1.0,2.4e-07,5.5e-07,899.9999999999999,110.0,,7.1,79.0,5.9e-10
force-save-2023.03.06-14.55.07.444.jpk-force,1.0,3.2e-07,5.6e-07,799.9999999999999,180.0,,7.1,73.0,7.9e-10
force-save-2023.03.06-15.00.23.857.jpk-force,1.0,7.1e-07,1e-06,1899.9999999999998,44.0,,7.1,140.0,4.4e-10
force-save-2023.03.06-15.04.35.383.jpk-force,2.0,4e-07,6.8e-07,1399.9999999999998,36.0,,7.1,130.0,5.3e-10
force-save-2023.03.06-15.19.18.910.jpk-force,0.0,3.5e-11,4.6e-07,1399.9999999999998,29.0,,7.1,86.0,3.6e-10
force-save-2023.03.06-15.03.36.729.jpk-force,0.0,1.4e-08,1.3e-07,530.0,59.0,,7.1,30.0,4e-10
force-save-2023.03.06-15.08.59.933.jpk-force,2.0,6.6e-07,6.6e-07,780.0,410.0,,7.0,120.0,2.8e-09
force-save-2023.03.06-15.24.21.235.jpk-force,3.0,1.2e-06,1.6e-06,2299.9999999999995,90.0,,7.0,120.0,4.1e-10
force-save-2023.03.06-14.50.32.005.jpk-force,5.0,1.8e-06,2.3e-06,3099.9999999999995,110.0,,7.0,140.0,4.4e-10
force-save-2023.03.06-14.52.43.049.jpk-force,3.0,6.7e-07,1.1e-06,2099.9999999999995,34.0,,7.0,160.0,4.3e-10
force-save-2023.03.06-14.57.18.365.jpk-force,1.0,1.1e-06,1.3e-06,1999.9999999999998,46.0,,7.0,250.00000000000003,1e-09
force-save-2023.03.06-14.56.33.640.jpk-force,1.0,1.8e-06,2.1e-06,2900.0,110.0,,6.9,140.0,4.8e-10
force-save-2023.03.06-15.06.49.163.jpk-force,1.0,1.2e-07,5e-07,629.9999999999999,210.0,,6.9,120.0,2.4e-09
force-save-2023.03.06-15.16.37.395.jpk-force,1.0,5.1e-07,6.5e-07,1100.0,63.0,,6.9,110.0,6.4e-10
force-save-2023.03.06-15.43.16.590.jpk-force,0.0,2.1e-07,2.1e-06,3799.9999999999995,280.0,,6.9,23.0,3.7e-11
force-save-2023.03.06-14.55.35.048.jpk-force,1.0,2.3e-07,3.5e-07,519.9999999999999,470.00000000000006,,6.9,24.0,3.7e-10
force-save-2023.03.06-14.54.46.887.jpk-force,2.0,3.1e-07,1.3e-06,1499.9999999999998,3400.0,,6.9,41.0,8.8e-10
force-save-2023.03.06-14.53.17.579.jpk-force,0.0,2.3e-10,3e-07,519.9999999999999,220.0,,6.9,30.0,3.5e-10
force-save-2023.03.06-14.56.23.223.jpk-force,1.0,1.2e-06,1.4e-06,2699.9999999999995,28.0,,6.9,210.0,4.6e-10
force-save-2023.03.06-15.20.27.628.jpk-force,0.0,4.4e-08,4.2e-07,509.99999999999994,450.0,,6.8,71.0,2e-09
force-save-2023.03.06-15.12.36.642.jpk-force,1.0,1.3e-06,1.6e-06,2399.9999999999995,78.0,,6.8,130.0,3.7e-10
force-save-2023.03.06-15.05.44.072.jpk-force,3.0,1.9e-07,2.4e-07,369.99999999999994,99.0,,6.8,100.0,2e-09
force-save-2023.03.06-15.22.03.829.jpk-force,0.0,7.3e-08,7e-07,859.9999999999999,680.0,,6.8,47.0,7.8e-10
force-save-2023.03.06-15.22.17.575.jpk-force,0.0,9.3e-08,7.8e-07,959.9999999999998,370.0,,6.8,89.0,1.3e-09
force-save-2023.03.06-15.27.06.544.jpk-force,0.0,2.5e-08,2.4e-07,339.99999999999994,840.0,,6.8,19.0,5.5e-10
